addr,size,kind,bind,section,demangled,mangled
0x001a1780,788,FUNC,STB_GLOBAL,1,"reaper_do_death(HurtType, float, OBJECT*, /*same*/, P3D*, char*)",reaper_do_death__F8HurtTypefP6OBJECTT2P3P3DPc
0x001a1a98,176,FUNC,STB_GLOBAL,1,reaper_camdist_modify,reaper_camdist_modify
0x001a1b48,128,FUNC,STB_LOCAL,1,"reaper_clear_bow_firing(OBJECT*, int)",reaper_clear_bow_firing__FP6OBJECTi
0x001a1bc8,56,FUNC,STB_LOCAL,1,reaper_can_do_spell_anim(OBJECT*),reaper_can_do_spell_anim__FP6OBJECT
0x001a1c00,52,FUNC,STB_LOCAL,1,reaper_is_water_jump(OBJECT*),reaper_is_water_jump__FP6OBJECT
0x001a1c38,76,FUNC,STB_GLOBAL,1,fixup_delphi_trail(void),fixup_delphi_trail__Fv
0x001a1c88,28,FUNC,STB_GLOBAL,1,reaper_bow_slot_free,reaper_bow_slot_free
0x001a1ca8,80,FUNC,STB_GLOBAL,1,reaper_find_free_slot,reaper_find_free_slot
0x001a1cf8,56,FUNC,STB_GLOBAL,1,reaper_has_bow,reaper_has_bow
0x001a1d30,328,FUNC,STB_GLOBAL,1,reaper_needs_ammo,reaper_needs_ammo
0x001a1e78,104,FUNC,STB_GLOBAL,1,reaper_needs_other,reaper_needs_other
0x001a1ee0,68,FUNC,STB_GLOBAL,1,"reaper_can_use_other(OBJECT*, int)",reaper_can_use_other__FP6OBJECTi
0x001a1f28,56,FUNC,STB_GLOBAL,1,reaper_has_spell,reaper_has_spell
0x001a1f60,88,FUNC,STB_GLOBAL,1,reaper_can_pickup_spell,reaper_can_pickup_spell
0x001a1fb8,152,FUNC,STB_GLOBAL,1,reaper_give_spell_any_slot,reaper_give_spell_any_slot
0x001a2050,108,FUNC,STB_GLOBAL,1,reaper_remove_other,reaper_remove_other
0x001a20c0,148,FUNC,STB_GLOBAL,1,"reaper_use_other(OBJECT*, int)",reaper_use_other__FP6OBJECTi
0x001a2158,320,FUNC,STB_GLOBAL,1,reaper_give_other,reaper_give_other
0x001a2298,420,FUNC,STB_GLOBAL,1,reaper_give_ammo,reaper_give_ammo
0x001a2440,240,FUNC,STB_LOCAL,1,"reaper_cycle_weapon(OBJECT*, int)",reaper_cycle_weapon__FP6OBJECTi
0x001a2530,224,FUNC,STB_GLOBAL,1,reaper_set_bow,reaper_set_bow
0x001a2610,160,FUNC,STB_GLOBAL,1,reaper_init_items,reaper_init_items
0x001a26b0,32,FUNC,STB_GLOBAL,1,reaper_spell_slot_free,reaper_spell_slot_free
0x001a26d0,60,FUNC,STB_GLOBAL,1,reaper_get_energy,reaper_get_energy
0x001a2710,160,FUNC,STB_GLOBAL,1,reaper_give_spell_energy,reaper_give_spell_energy
0x001a27b0,160,FUNC,STB_GLOBAL,1,reaper_give_all_spell_energy,reaper_give_all_spell_energy
0x001a2850,600,FUNC,STB_GLOBAL,1,reaper_set_spell,reaper_set_spell
0x001a2aa8,208,FUNC,STB_LOCAL,1,"reaper_xhair_validate_turbo(OBJECT*, void*)",reaper_xhair_validate_turbo__FP6OBJECTPv
0x001a2b78,408,FUNC,STB_LOCAL,1,"reaper_xhair_validate(OBJECT*, void*)",reaper_xhair_validate__FP6OBJECTPv
0x001a2d10,1232,FUNC,STB_GLOBAL,1,"reaper_can_cast_spell_specific(OBJECT*, ObjSpecReaper*, int)",reaper_can_cast_spell_specific__FP6OBJECTP13ObjSpecReaperi
0x001a31e0,100,FUNC,STB_GLOBAL,1,"reaper_can_cast_spell_generic(OBJECT*, ObjSpecReaper*, int)",reaper_can_cast_spell_generic__FP6OBJECTP13ObjSpecReaperi
0x001a3248,312,FUNC,STB_LOCAL,1,reaper_turbo_calculate(OBJECT*),reaper_turbo_calculate__FP6OBJECT
0x001a3380,340,FUNC,STB_LOCAL,1,reaper_handle_turbo_spell(OBJECT*),reaper_handle_turbo_spell__FP6OBJECT
0x001a34d8,644,FUNC,STB_LOCAL,1,"reaper_find_target_line_segment(OBJECT*, P3D*, /*same*/, float, float)",reaper_find_target_line_segment__FP6OBJECTP3P3DT1ff
0x001a3760,212,FUNC,STB_LOCAL,1,"reaper_find_target_xhair_nearest(OBJECT*, float, float, float)",reaper_find_target_xhair_nearest__FP6OBJECTfff
0x001a3838,144,FUNC,STB_LOCAL,1,"reaper_get_non_cursor_fwd_vector(OBJECT*, P3D*, /*same*/)",reaper_get_non_cursor_fwd_vector__FP6OBJECTP3P3DT1
0x001a38c8,120,FUNC,STB_LOCAL,1,"reaper_project_weapon_to_object(OBJECT*, ?F*, OBJECT*, void*, ?_, int, void*, float, P3D*)",reaper_project_weapon_to_object__FP6OBJECTPFP6OBJECTPv_iPvfP3P3D
0x001a3940,108,FUNC,STB_LOCAL,1,"reaper_project_weapon_to_ground(OBJECT*, P3D*, float, float*)",reaper_project_weapon_to_ground__FP6OBJECTP3P3DfPf
0x001a39b0,348,FUNC,STB_LOCAL,1,reaper_turbo_towards_moving_target(OBJECT*),reaper_turbo_towards_moving_target__FP6OBJECT
0x001a3b10,2288,FUNC,STB_LOCAL,1,reaper_update_xhair_status(OBJECT*),reaper_update_xhair_status__FP6OBJECT
0x001a4400,148,FUNC,STB_GLOBAL,1,reaper_release_shrink,reaper_release_shrink
0x001a4498,668,FUNC,STB_GLOBAL,1,reaper_update_shrink_spell,reaper_update_shrink_spell
0x001a4738,176,FUNC,STB_GLOBAL,1,reaper_update_firewall,reaper_update_firewall
0x001a47e8,988,FUNC,STB_LOCAL,1,reaper_update_spell_status(OBJECT*),reaper_update_spell_status__FP6OBJECT
0x001a4bc8,360,FUNC,STB_GLOBAL,1,reaper_cloak_damage,reaper_cloak_damage
0x001a4d30,244,FUNC,STB_LOCAL,1,reaper_camera_logic(OBJECT*),reaper_camera_logic__FP6OBJECT
0x001a4e28,120,FUNC,STB_LOCAL,1,reaper_disable_spells(OBJECT*),reaper_disable_spells__FP6OBJECT
0x001a4ea0,36,FUNC,STB_LOCAL,1,reaper_disable_firing(OBJECT*),reaper_disable_firing__FP6OBJECT
0x001a4ec8,216,FUNC,STB_GLOBAL,1,reaper_init(OBJECT*),reaper_init__FP6OBJECT
0x001a4fa0,1728,FUNC,STB_GLOBAL,1,reaper_logic,reaper_logic
0x001a5660,200,FUNC,STB_LOCAL,1,reaper_drop_current_weapon(OBJECT*),reaper_drop_current_weapon__FP6OBJECT
0x001a5728,236,FUNC,STB_LOCAL,1,reaper_death(OBJECT*),reaper_death__FP6OBJECT
0x001a5818,280,FUNC,STB_LOCAL,1,reaper_set_pitch(OBJECT*),reaper_set_pitch__FP6OBJECT
0x001a5930,608,FUNC,STB_LOCAL,1,reaper_jump(OBJECT*),reaper_jump__FP6OBJECT
0x001a5b90,1216,FUNC,STB_LOCAL,1,reaper_walkrun_go(OBJECT*),reaper_walkrun_go__FP6OBJECT
0x001a6050,44,FUNC,STB_LOCAL,1,reaper_tornado_logic(OBJECT*),reaper_tornado_logic__FP6OBJECT
0x001a6080,112,FUNC,STB_LOCAL,1,reaper_can_do_cosmetic_anim(OBJECT*),reaper_can_do_cosmetic_anim__FP6OBJECT
0x001a60f0,160,FUNC,STB_LOCAL,1,reaper_bow_play_change_snd(OBJECT*),reaper_bow_play_change_snd__FP6OBJECT
0x001a6190,160,FUNC,STB_LOCAL,1,reaper_bow_play_swchange_snd(OBJECT*),reaper_bow_play_swchange_snd__FP6OBJECT
0x001a6230,604,FUNC,STB_LOCAL,1,reaper_change_bow(OBJECT*),reaper_change_bow__FP6OBJECT
0x001a6490,240,FUNC,STB_GLOBAL,1,reaper_select_bow,reaper_select_bow
0x001a6580,396,FUNC,STB_GLOBAL,1,reaper_select_sword,reaper_select_sword
0x001a6710,296,FUNC,STB_LOCAL,1,reaper_fire_logic(OBJECT*),reaper_fire_logic__FP6OBJECT
0x001a6838,1304,FUNC,STB_LOCAL,1,"make_arrow(OBJECT*, /*same*/, P3D*, unsigned int*, int)",make_arrow__FP6OBJECTT0P3P3DPUii
0x001a6d50,628,FUNC,STB_LOCAL,1,reaper_check_turbo(OBJECT*),reaper_check_turbo__FP6OBJECT
0x001a6fc8,464,FUNC,STB_LOCAL,1,reaper_swim_turbo(OBJECT*),reaper_swim_turbo__FP6OBJECT
0x001a7198,296,FUNC,STB_LOCAL,1,"reaper_fire_spell(OBJECT*, int, P3D*, /*same*/, int)",reaper_fire_spell__FP6OBJECTiP3P3DT0i
0x001a72c0,112,FUNC,STB_LOCAL,1,reaper_bow_get_pullback_snd(OBJECT*),reaper_bow_get_pullback_snd__FP6OBJECT
0x001a7330,2148,FUNC,STB_LOCAL,1,reaper_fire_bow(OBJECT*),reaper_fire_bow__FP6OBJECT
0x001a7b98,36,FUNC,STB_LOCAL,1,"reaper_get_reference_point(OBJECT*, int, P3D*)",reaper_get_reference_point__FP6OBJECTiP3P3D
0x001a7bc0,312,FUNC,STB_LOCAL,1,"reaper_create_firewall(OBJECT*, OBJECT**, int*, int, unsigned int)",reaper_create_firewall__FP6OBJECTPP6OBJECTPiiUi
0x001a7cf8,356,FUNC,STB_GLOBAL,1,reaper_finish_firewall,reaper_finish_firewall
0x001a7e60,164,FUNC,STB_LOCAL,1,"reaper_firewall(OBJECT*, P3D*)",reaper_firewall__FP6OBJECTP3P3D
0x001a7f08,228,FUNC,STB_GLOBAL,1,reaper_finish_cloak,reaper_finish_cloak
0x001a7ff0,84,FUNC,STB_LOCAL,1,reaper_cloak(OBJECT*),reaper_cloak__FP6OBJECT
0x001a8048,408,FUNC,STB_GLOBAL,1,reaper_finish_shrinker,reaper_finish_shrinker
0x001a81e0,168,FUNC,STB_LOCAL,1,"reaper_shrinker(OBJECT*, P3D*)",reaper_shrinker__FP6OBJECTP3P3D
0x001a8288,168,FUNC,STB_LOCAL,1,reaper_finish_smartie_grab(OBJECT*),reaper_finish_smartie_grab__FP6OBJECT
0x001a8330,92,FUNC,STB_LOCAL,1,"reaper_smartie_grab(OBJECT*, /*same*/)",reaper_smartie_grab__FP6OBJECTT0
0x001a8390,280,FUNC,STB_LOCAL,1,reaper_finish_hail(OBJECT*),reaper_finish_hail__FP6OBJECT
0x001a84a8,184,FUNC,STB_LOCAL,1,"reaper_hail_spell_start(OBJECT*, P3D*)",reaper_hail_spell_start__FP6OBJECTP3P3D
0x001a8560,80,FUNC,STB_LOCAL,1,reaper_hail_spell(OBJECT*),reaper_hail_spell__FP6OBJECT
0x001a85b0,508,FUNC,STB_LOCAL,1,"reaper_finish_slow_follow(OBJECT*, unsigned int*)",reaper_finish_slow_follow__FP6OBJECTPUi
0x001a87b0,84,FUNC,STB_LOCAL,1,"reaper_slow_follow(OBJECT*, /*same*/)",reaper_slow_follow__FP6OBJECTT0
0x001a8808,348,FUNC,STB_GLOBAL,1,reaper_finish_fire_circle,reaper_finish_fire_circle
0x001a8968,164,FUNC,STB_LOCAL,1,"reaper_fire_circle(OBJECT*, P3D*)",reaper_fire_circle__FP6OBJECTP3P3D
0x001a8a10,264,FUNC,STB_LOCAL,1,"reaper_mine(OBJECT*, P3D*)",reaper_mine__FP6OBJECTP3P3D
0x001a8b18,172,FUNC,STB_LOCAL,1,reaper_health(OBJECT*),reaper_health__FP6OBJECT
0x001a8bc8,164,FUNC,STB_LOCAL,1,"reaper_cluster(OBJECT*, P3D*)",reaper_cluster__FP6OBJECTP3P3D
0x001a8c70,164,FUNC,STB_LOCAL,1,"reaper_repair(OBJECT*, P3D*)",reaper_repair__FP6OBJECTP3P3D
0x001a8d18,244,FUNC,STB_LOCAL,1,"reaper_create_fake_reaper(OBJECT*, P3D*, float, int)",reaper_create_fake_reaper__FP6OBJECTP3P3Dfi
0x001a8e10,288,FUNC,STB_GLOBAL,1,reaper_finish_teleport,reaper_finish_teleport
0x001a8f30,156,FUNC,STB_LOCAL,1,"reaper_teleport(OBJECT*, P3D*)",reaper_teleport__FP6OBJECTP3P3D
0x001a8fd0,176,FUNC,STB_GLOBAL,1,reaper_finish_slow_time,reaper_finish_slow_time
0x001a9080,164,FUNC,STB_LOCAL,1,"reaper_slow_time(OBJECT*, P3D*)",reaper_slow_time__FP6OBJECTP3P3D
0x001a9128,12,FUNC,STB_GLOBAL,1,"sword_hit_valid(OBJECT*, void*)",sword_hit_valid__FP6OBJECTPv
0x001a9138,1784,FUNC,STB_LOCAL,1,reaper_fire_sword(OBJECT*),reaper_fire_sword__FP6OBJECT
0x001a9830,300,FUNC,STB_GLOBAL,1,reaper_tornado_create,reaper_tornado_create
0x001a9960,60,FUNC,STB_LOCAL,1,reaper_spell_cast(OBJECT*),reaper_spell_cast__FP6OBJECT
0x001a99a0,424,FUNC,STB_LOCAL,1,reaper_check_enter_jet_ski(OBJECT*),reaper_check_enter_jet_ski__FP6OBJECT
0x001a9b48,200,FUNC,STB_LOCAL,1,reaper_fire_flare(OBJECT*),reaper_fire_flare__FP6OBJECT
0x001a9c10,608,FUNC,STB_LOCAL,1,"reaper_cast_spell(OBJECT*, int)",reaper_cast_spell__FP6OBJECTi
0x001a9e70,888,FUNC,STB_LOCAL,1,reaper_special_action_logic(OBJECT*),reaper_special_action_logic__FP6OBJECT
0x001aa1e8,416,FUNC,STB_LOCAL,1,reaper_find_sword_object(OBJECT*),reaper_find_sword_object__FP6OBJECT
0x001aa388,244,FUNC,STB_GLOBAL,1,reaper_deflect_projectile,reaper_deflect_projectile
0x001aa480,736,FUNC,STB_GLOBAL,1,reaper_shot,reaper_shot
0x001aa760,76,FUNC,STB_LOCAL,1,"fillin_snap(OBJECT*, TimeSnap*)",fillin_snap__FP6OBJECTP8TimeSnap
0x001aa7b0,436,FUNC,STB_LOCAL,1,"accumulate_trail_data(OBJECT*, int*, TimeSnap*)",accumulate_trail_data__FP6OBJECTPiP8TimeSnap
0x001aa968,460,FUNC,STB_GLOBAL,1,reaper_init_trails,reaper_init_trails
0x001aab38,248,FUNC,STB_GLOBAL,1,reaper_process_trails,reaper_process_trails
0x001aac30,976,FUNC,STB_LOCAL,1,"reaper_set_trail(OBJECT*, /*same*/, float, int, int, TimeSnap*)",reaper_set_trail__FP6OBJECTT0fiiP8TimeSnap
0x001ab000,48,FUNC,STB_GLOBAL,1,reapertrail_logic,reapertrail_logic
0x001ab030,96,FUNC,STB_LOCAL,1,reaper_is_falling(OBJECT*),reaper_is_falling__FP6OBJECT
0x001ab090,6744,FUNC,STB_GLOBAL,1,reaper_animselect,reaper_animselect
0x001acae8,8,FUNC,STB_GLOBAL,1,reaper_size_ospec,reaper_size_ospec
0x001acaf0,244,FUNC,STB_GLOBAL,1,reaper_stop_looping_effects,reaper_stop_looping_effects
0x001acbe8,28,FUNC,STB_GLOBAL,1,reaper_flick_enetered,reaper_flick_enetered
0x001acc08,12,FUNC,STB_LOCAL,1,reaper_check_enter_baseview(OBJECT*),reaper_check_enter_baseview__FP6OBJECT
0x001acc18,212,FUNC,STB_GLOBAL,1,reaper_partyhouse_enter,reaper_partyhouse_enter
0x001accf0,12,FUNC,STB_LOCAL,1,reaper_check_enter_partyhouse(OBJECT*),reaper_check_enter_partyhouse__FP6OBJECT
0x001acd00,116,FUNC,STB_LOCAL,1,reaper_launch_jetski(OBJECT*),reaper_launch_jetski__FP6OBJECT
0x001acd78,132,FUNC,STB_GLOBAL,1,reaper_ph_spellshop_enter,reaper_ph_spellshop_enter
0x001ace00,268,FUNC,STB_LOCAL,1,reaper_check_enter_ph_spellshop(OBJECT*),reaper_check_enter_ph_spellshop__FP6OBJECT
0x001acf10,360,FUNC,STB_LOCAL,1,reaper_check_enter_vehicle_launch(OBJECT*),reaper_check_enter_vehicle_launch__FP6OBJECT
0x001ad078,616,FUNC,STB_LOCAL,1,reaper_check_enter_teleport(OBJECT*),reaper_check_enter_teleport__FP6OBJECT
0x001ad2e0,128,FUNC,STB_GLOBAL,1,"reaper_multi_collect_food(OBJECT*, /*same*/, float)",reaper_multi_collect_food__FP6OBJECTT0f
0x001ad360,216,FUNC,STB_GLOBAL,1,reaper_collect_food,reaper_collect_food
0x001ad438,712,FUNC,STB_LOCAL,1,reaper_replenish_basepit_energy(OBJECT*),reaper_replenish_basepit_energy__FP6OBJECT
0x001ad700,84,FUNC,STB_LOCAL,1,reaper_check_enter_turretview(OBJECT*),reaper_check_enter_turretview__FP6OBJECT
0x001ad758,116,FUNC,STB_LOCAL,1,"reaper_minishop_enter(OBJECT*, /*same*/)",reaper_minishop_enter__FP6OBJECTT0
0x001ad7d0,336,FUNC,STB_LOCAL,1,reaper_check_enter_minishop(OBJECT*),reaper_check_enter_minishop__FP6OBJECT
0x001ad920,140,FUNC,STB_GLOBAL,1,reaper_spellshop_enter,reaper_spellshop_enter
0x001ad9b0,372,FUNC,STB_LOCAL,1,reaper_check_enter_spellshop(OBJECT*),reaper_check_enter_spellshop__FP6OBJECT
0x001adb28,8,FUNC,STB_GLOBAL,1,"smartie_launch_seamonster(OBJECT*, /*same*/)",smartie_launch_seamonster__FP6OBJECTT0
0x001adb30,736,FUNC,STB_LOCAL,1,reaper_activate_partysmartie(OBJECT*),reaper_activate_partysmartie__FP6OBJECT
0x001ade10,72,FUNC,STB_GLOBAL,1,reaper_cleanup,reaper_cleanup
0x001ade58,376,FUNC,STB_GLOBAL,1,reaper_validate,reaper_validate
0x001adfd0,80,FUNC,STB_GLOBAL,1,fakereaper_shot,fakereaper_shot
0x001ae020,100,FUNC,STB_GLOBAL,1,fakereaper_move,fakereaper_move
0x001ae088,352,FUNC,STB_LOCAL,1,"firewall_create_fire(OBJECT*, /*same*/, unsigned int, float, float, float, int)",firewall_create_fire__FP6OBJECTT0Uifffi
0x001ae1e8,304,FUNC,STB_LOCAL,1,firewall_collision(OBJECT*),firewall_collision__FP6OBJECT
0x001ae318,240,FUNC,STB_GLOBAL,1,firewall_move,firewall_move
0x001ae408,8,FUNC,STB_GLOBAL,1,reaper_fire_size_ospec,reaper_fire_size_ospec
0x001ae410,108,FUNC,STB_GLOBAL,1,reaper_fire_load,reaper_fire_load
0x001ae480,40,FUNC,STB_GLOBAL,1,reaper_fire_save,reaper_fire_save
0x001ae4a8,284,FUNC,STB_GLOBAL,1,reaper_fire_move,reaper_fire_move
0x001ae5c8,180,FUNC,STB_LOCAL,1,reaper_firecircle_detonate(OBJECT*),reaper_firecircle_detonate__FP6OBJECT
0x001ae680,820,FUNC,STB_GLOBAL,1,reaper_firecircle_move,reaper_firecircle_move
0x001ae9b8,8,FUNC,STB_GLOBAL,1,reaper_firecircle_size_ospec,reaper_firecircle_size_ospec
0x001ae9c0,204,FUNC,STB_LOCAL,1,reaper_multi_firecircle_shot(OBJECT*),reaper_multi_firecircle_shot__FP6OBJECT
0x001aea90,28,FUNC,STB_GLOBAL,1,"reaper_firecircle_shot(HurtType, float, OBJECT*, /*same*/, P3D*, char*, void*)",reaper_firecircle_shot__F8HurtTypefP6OBJECTT2P3P3DPcPv
0x001aeab0,32,FUNC,STB_GLOBAL,1,reaper_firecircle_validate,reaper_firecircle_validate
0x001aead0,756,FUNC,STB_GLOBAL,1,repair_logic,repair_logic
0x001aedc8,28,FUNC,STB_GLOBAL,1,repair_shot,repair_shot
0x001aede8,80,FUNC,STB_GLOBAL,1,reaper_stop_trails,reaper_stop_trails
0x001aee38,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x001aee38,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x001aee38,108,FUNC,STB_LOCAL,1,"evilreaper_invalid_turbo_loc(OBJECT*, P3D*)",evilreaper_invalid_turbo_loc__FP6OBJECTP3P3D
0x001aeea8,700,FUNC,STB_LOCAL,1,"evilreaper_get_turbo_loc(OBJECT*, P3D*, float, float, float, /*same*/)",evilreaper_get_turbo_loc__FP6OBJECTP3P3DfffT1
0x001af168,100,FUNC,STB_LOCAL,1,"evilreaper_change_anim(OBJECT*, int, int, SDKY, float)",evilreaper_change_anim__FP6OBJECTii4SDKYf
0x001af1d0,152,FUNC,STB_LOCAL,1,evilreaper_select_sword_attack_anim(OBJECT*),evilreaper_select_sword_attack_anim__FP6OBJECT
0x001af268,44,FUNC,STB_LOCAL,1,evilreaper_select_run_anim(OBJECT*),evilreaper_select_run_anim__FP6OBJECT
0x001af298,40,FUNC,STB_LOCAL,1,evilreaper_select_scan_anim(OBJECT*),evilreaper_select_scan_anim__FP6OBJECT
0x001af2c0,164,FUNC,STB_LOCAL,1,"evilreaper_check_los(OBJECT*, /*same*/)",evilreaper_check_los__FP6OBJECTT0
0x001af368,800,FUNC,STB_LOCAL,1,"evilreaper_scan_for_enemy(OBJECT*, float)",evilreaper_scan_for_enemy__FP6OBJECTf
0x001af688,76,FUNC,STB_LOCAL,1,evilreaper_update_los(OBJECT*),evilreaper_update_los__FP6OBJECT
0x001af6d8,712,FUNC,STB_LOCAL,1,"evilreaper_verify_enemy(OBJECT*, float)",evilreaper_verify_enemy__FP6OBJECTf
0x001af9a0,388,FUNC,STB_LOCAL,1,evilreaper_init(OBJECT*),evilreaper_init__FP6OBJECT
0x001afb28,224,FUNC,STB_LOCAL,1,evilreaper_turbo_calculate(OBJECT*),evilreaper_turbo_calculate__FP6OBJECT
0x001afc08,212,FUNC,STB_LOCAL,1,"evilreaper_setup_turbo(OBJECT*, P3D*)",evilreaper_setup_turbo__FP6OBJECTP3P3D
0x001afce0,112,FUNC,STB_LOCAL,1,evilreaper_sword_attack_go(OBJECT*),evilreaper_sword_attack_go__FP6OBJECT
0x001afd50,352,FUNC,STB_LOCAL,1,evilreaper_init_sword_attack(OBJECT*),evilreaper_init_sword_attack__FP6OBJECT
0x001afeb0,208,FUNC,STB_LOCAL,1,evilreaper_turbo_bow_firing_go(OBJECT*),evilreaper_turbo_bow_firing_go__FP6OBJECT
0x001aff80,76,FUNC,STB_LOCAL,1,evilreaper_bow_firing_go(OBJECT*),evilreaper_bow_firing_go__FP6OBJECT
0x001affd0,560,FUNC,STB_LOCAL,1,evilreaper_init_bow_firing(OBJECT*),evilreaper_init_bow_firing__FP6OBJECT
0x001b0200,344,FUNC,STB_LOCAL,1,"evilreaper_fire_spell(OBJECT*, int, P3D*, /*same*/)",evilreaper_fire_spell__FP6OBJECTiP3P3DT0
0x001b0358,312,FUNC,STB_LOCAL,1,evilreaper_fire_bow(OBJECT*),evilreaper_fire_bow__FP6OBJECT
0x001b0490,248,FUNC,STB_LOCAL,1,evilreaper_select_firewall_loc(OBJECT*),evilreaper_select_firewall_loc__FP6OBJECT
0x001b0588,160,FUNC,STB_LOCAL,1,evilreaper_select_teleport_loc(OBJECT*),evilreaper_select_teleport_loc__FP6OBJECT
0x001b0628,212,FUNC,STB_LOCAL,1,evilreaper_select_cluster_loc(OBJECT*),evilreaper_select_cluster_loc__FP6OBJECT
0x001b0700,976,FUNC,STB_LOCAL,1,evilreaper_can_cast_spell(OBJECT*),evilreaper_can_cast_spell__FP6OBJECT
0x001b0ad0,296,FUNC,STB_LOCAL,1,"evilreaper_set_new_location(OBJECT*, int)",evilreaper_set_new_location__FP6OBJECTi
0x001b0bf8,348,FUNC,STB_LOCAL,1,"evilreaper_find_turbo_marker(OBJECT*, P3D*, int)",evilreaper_find_turbo_marker__FP6OBJECTP3P3Di
0x001b0d58,268,FUNC,STB_LOCAL,1,evilreaper_setup_turbo_stall(OBJECT*),evilreaper_setup_turbo_stall__FP6OBJECT
0x001b0e68,140,FUNC,STB_LOCAL,1,"reaper_chase_angle(OBJECT*, float)",reaper_chase_angle__FP6OBJECTf
0x001b0ef8,52,FUNC,STB_LOCAL,1,"reaper_chase_angle_loc(OBJECT*, P3D*)",reaper_chase_angle_loc__FP6OBJECTP3P3D
0x001b0f30,236,FUNC,STB_LOCAL,1,evilreaper_tornado_logic(OBJECT*),evilreaper_tornado_logic__FP6OBJECT
0x001b1020,200,FUNC,STB_LOCAL,1,evilreaper_goto_last_loc(OBJECT*),evilreaper_goto_last_loc__FP6OBJECT
0x001b10e8,132,FUNC,STB_LOCAL,1,evilreaper_aquire_target(OBJECT*),evilreaper_aquire_target__FP6OBJECT
0x001b1170,204,FUNC,STB_LOCAL,1,evilreaper_finish_cloak(OBJECT*),evilreaper_finish_cloak__FP6OBJECT
0x001b1240,196,FUNC,STB_GLOBAL,1,evilreaper_update_cloak_spell(OBJECT*),evilreaper_update_cloak_spell__FP6OBJECT
0x001b1308,452,FUNC,STB_LOCAL,1,evilreaper_turbo_move(OBJECT*),evilreaper_turbo_move__FP6OBJECT
0x001b14d0,5916,FUNC,STB_GLOBAL,1,evilreaper_logic(OBJECT*),evilreaper_logic__FP6OBJECT
0x001b2bf0,64,FUNC,STB_GLOBAL,1,evilreaper_flick_entered(OBJECT*),evilreaper_flick_entered__FP6OBJECT
0x001b2c30,8,FUNC,STB_GLOBAL,1,evilreaper_size_ospec(OBJECT*),evilreaper_size_ospec__FP6OBJECT
0x001b2c38,596,FUNC,STB_LOCAL,1,evilreaper_award_item(OBJECT*),evilreaper_award_item__FP6OBJECT
0x001b2e90,236,FUNC,STB_LOCAL,1,"evilreaper_gib(OBJECT*, /*same*/)",evilreaper_gib__FP6OBJECTT0
0x001b2f80,1092,FUNC,STB_GLOBAL,1,"evilreaper_shot(HurtType, float, OBJECT*, /*same*/, P3D*, char*)",evilreaper_shot__F8HurtTypefP6OBJECTT2P3P3DPc
0x001b33c8,100,FUNC,STB_GLOBAL,1,evilreaper_validate(OBJECT*),evilreaper_validate__FP6OBJECT
0x001b3430,140,FUNC,STB_GLOBAL,1,evilreaper_cleanup(OBJECT*),evilreaper_cleanup__FP6OBJECT
0x001b34c0,80,FUNC,STB_GLOBAL,1,evilreaper_stop_trails(OBJECT*),evilreaper_stop_trails__FP6OBJECT
0x001b3510,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x001b3510,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x001b3510,104,FUNC,STB_GLOBAL,1,WorldRenderFirst,WorldRenderFirst
0x001b3578,1540,FUNC,STB_GLOBAL,1,lens_effects_process(void),lens_effects_process__Fv
0x001b3b80,524,FUNC,STB_GLOBAL,1,lens_effects_draw(void),lens_effects_draw__Fv
0x001b3d90,440,FUNC,STB_GLOBAL,1,Brightness(float),Brightness__Ff
0x001b3f48,764,FUNC,STB_GLOBAL,1,GiantsRender,GiantsRender
0x001b4248,424,FUNC,STB_GLOBAL,1,GiantsAnimate,GiantsAnimate
0x001b43f0,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x001b43f0,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x001b43f0,64,FUNC,STB_LOCAL,1,ripper_on_steep_slope(OBJECT*),ripper_on_steep_slope__FP6OBJECT
0x001b4430,272,FUNC,STB_LOCAL,1,"EnemyIsInvalid(OBJECT*, /*same*/)",EnemyIsInvalid__FP6OBJECTT0
0x001b4540,164,FUNC,STB_LOCAL,1,"ripper_check_los(OBJECT*, /*same*/)",ripper_check_los__FP6OBJECTT0
0x001b45e8,428,FUNC,STB_LOCAL,1,"ripper_choose_building(OBJECT*, float)",ripper_choose_building__FP6OBJECTf
0x001b4798,420,FUNC,STB_LOCAL,1,"ripper_choose_enemy(OBJECT*, float)",ripper_choose_enemy__FP6OBJECTf
0x001b4940,220,FUNC,STB_LOCAL,1,ripper_death_logic(OBJECT*),ripper_death_logic__FP6OBJECT
0x001b4a20,2548,FUNC,STB_LOCAL,1,ripper_small_move(OBJECT*),ripper_small_move__FP6OBJECT
0x001b5418,140,FUNC,STB_LOCAL,1,"ripper_medium_choose_chaseloc(OBJECT*, float)",ripper_medium_choose_chaseloc__FP6OBJECTf
